Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;MPN;Ecotax;Width;Height;Depth;Weight;Delivery time of in-stock products;Delivery time of out-of-stock products with allowed orders;Quantity;Minimal quantity;Low stock level;Send me an email when the quantity is under this level;Visibility;Additional shipping cost;Unity;Unit price;Summary;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Image alt texts (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock action;Virtual product;File URL;Number of allowed downloads;Expiration date;Number of days;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse;Acessories  (x,y,z...)
101;1;100 LAT ASTORA PIAZZOLLI – koncert urodzinowy;Koncerty;30.00;5;15;0;null;null;null;null;event-101;null;null;Małopolskie Centrum Kultury Sokół w Nowym Sączu;0000000000101;00000000101;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Małopolskie Centrum Kultury Sokół w Nowym Sączu<br/><b>Miasto</b>: Nowy Sącz<br/><b>Lokacja</b>: Małopolskie Centrum Kultury „SOKÓŁ” w Nowym Sączu<br/><b>Czas</b>: 30.11.2021 , g. 19:00 (wtorek)";"100 LAT ASTORA PIAZZOLLI – koncert urodzinowy<br/>Wykonawcy: Waldemar MALICKI – fortepian i zespół TANGO BRIDGE w składzie: Klaudiusz BARAN – bandoneon, Paweł WAJRAK – skrzypce, Michał NAGY – gitara, Grzegorz FRANKOWSKI – kontrabas<br/>W programie: kompozycje Astora Piazzolli<br/> <br/>Ideą koncertu 100 lat Piazzolli jest przypomnienie polskiej publiczności osoby i twórczości genialnego kompozytora argentyńskiego, Astora Piazzolli, w roku jubileuszu 100-lecia jego urodzin.<br/>Projekt TANGO BRIDGE powstał w 2003 r. jako „pomost muzyczny”, łączący muzyków pochodzących z różnych części świata oraz reprezentujących odmienne gatunki i style. Inicjatorem projektu był kontrabasista Grzegorz Frankowski, który współpracował z czołowymi muzykami tanga, takimi jak: Quique Sinesi (argentyński gitarzysta, laureat nagrody Latin Grammy) czy Christian Gerber (niemiecki bandoneonista, jeden z pierwszych muzyków tanga w Europie). Po transformacji zespół przyjął formę kwintetu na wzór Quinteto tango nuevo Astora Piazzolli. W latach 2006-2014 kwintet brał udział w pierwszym na świecie spektaklu z muzyką Astora Piazzolli pt. Tango Piazzolla w Teatrze Słowackiego w Krakowie. Piosenki z tego spektaklu do słów Anny Burzyńskiej zostały zarejestrowane na płycie Tango Bridge pt. Libertango.<br/>Kwintet na stałe współpracuje również ze znakomitym pianistą, Dyrektorem Artystycznym Festiwalu Wirtuozerii i Żartu Muzycznego FUN & CLASSIC w Nowym Sączu, Waldemarem Malickim.<br/>Zespół ma na swoim koncie szereg prestiżowych występów na największych festiwalach i scenach muzycznych w Polsce takich jak: Filharmonia Narodowa oraz sala Kongresowa w Warszawie, Filharmonia Bałtycka w Gdańsku, Opera w Poznaniu, Festiwal Muzyczny w Dusznikach Zdroju, Festiwal Gwiazd w Międzyzdrojach czy Festiwal Bravo Maestro w Kąśnej Dolnej.";koncerty;100 LAT ASTORA PIAZZOLLI – koncert urodzinowy;null;null;101;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/1225/o/waldemar-malicki-fot-wojciech-rukujzo.jpg;100 LAT ASTORA PIAZZOLLI – koncert urodzinowy;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
102;1;John Dhali;Koncerty;21.00;5;10.5;0;null;null;null;null;event-102;null;null;Ostrzeszowskie Centrum Kultury;0000000000102;00000000102;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Ostrzeszowskie Centrum Kultury<br/><b>Miasto</b>: Ostrzeszów<br/><b>Lokacja</b>: OCK - Kino Piast Dost.<br/><b>Czas</b>: 30.11.2021 , g. 20:00 (wtorek)";"John Dhali (Wielka Brytania)<br/><br/>Często ostatnio słyszymy, że żyjemy w trudnych i niepewnych czasach. Jeśli nawet to prawda (my nie do końca się z tą teorią zgadzamy), to ten artysta ma odtrutkę na wasz minorowy nastrój. Znakiem rozpoznawalnym tego Brytyjczyka jest bowiem… radość! Tę euforię słychać i w muzyce i w tekstach Johna Dhaliego. Jego brzmienie to połączenie folku, soulu i popu. Tę muzykę dostrzeżono już w Wielkiej Brytanii, gdzie utwory Johna prezentowano chociażby w kilku odnogach legendarnego radia BBC z główną anteną BBC 1 na czele. Od dziennikarzy tej stacji wokalista dostał też nagrodę dla Najlepszego Solowego Artysty Roku! Na przełomie listopada i grudnia John Dhali przyleci na pierwszą trasę koncertową po Polsce! Już nie możemy się doczekać! Głowy do góry!<br/>Strona artysty:<br/>www.johndhali.com<br/>www.facebook.com/JohnDhaliOfficial<br/><br/>Kontakt w Polsce – Agencja Koncertowa Borówka Music<br/>www.facebook.com/borowkamusic";koncerty;John Dhali;null;null;102;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/601/o/john-dhali-grafika.png;John Dhali;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
103;1;Sławek Uniatowski The Best Of II;Koncerty;106.50;5;53.25;0;null;null;null;null;event-103;null;null;Polska Filharmonia Bałtycka im. Fryderyka Chopina w Gdańsku;0000000000103;00000000103;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Polska Filharmonia Bałtycka im. Fryderyka Chopina w Gdańsku<br/><b>Miasto</b>: Gdańsk<br/><b>Lokacja</b>: Polska Filharmonia Bałtycka im. Fryderyka Chopina w Gdańsku<br/><b>Czas</b>: 01.12.2021 , g. 19:00 (środa)";"Po gorąco przyjętej trasie The Best Of, w wypełnionych po brzegi salach, zapraszamy na drugą odsłonę koncertów Sławka Uniatowskiego z utworami swoich największych, muzycznych idoli!<br/>Ciechowski, Wodecki, Sinatra, Zaucha.<br/><br/>Na koncertach nie zabraknie największych utworów z płyty Methamorphosis, a także muzycznych zapowiedzi z nadchodzącego albumu Wielki Błękit, którego premiera planowana jest na 2021 rok.<br/>Wyjątkowe aranżacje, ciepły barytonowy głos, klimat i atmosfera koncertu sprawią, że ten wieczór na długo pozostanie Państwu w pamięci.<br/><br/>Sławek Uniatowski - Wokalista, kompozytor, autor tekstów, multiinstrumentalista. Urodził się 11 maja 1984 roku w Toruniu, już jako pięciolatek rozpoczął przygodą z instrumentami klawiszowymi. Jako nastolatek zaczął komponować i pisać teksty piosenek, współtworzył toruński zespół Kije, w którym komponował oraz grał na syntezatorach.Pod koniec 2008 roku założył zespół Uniatowski Project. Uniatowski jako jedyny wokalista z Polski miał przyjemność wystąpić na jednej scenie u boku największego amerykańskiego producenta muzycznego Davida Fostera, współpracującego z Whitney Houston, Celine Dion czy Michaelem Buble. Ma na swoim koncie również współpracę z takimi gwiazdami jak Zbigniew Wodecki, Jan Kanty Pawluśkiewicz, Kuba Badach. Koncertował w kraju i za granicą z big bandami wykonując repertuar Franka Sinatry, Tony'ego Bennetta, Nat King Cole'a, Cheta Bakera czy Ellie Fitzgeral.";koncerty;Sławek Uniatowski The Best Of II;null;null;103;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/244/o/uniatowski21.jpg;Sławek Uniatowski The Best Of II;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
104;1;ANIA DĄBROWSKA;Koncerty;80.00;5;40;0;null;null;null;null;event-104;null;null;SOSIMPLE Group Sp. z o.o.;0000000000104;00000000104;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> SOSIMPLE Group Sp. z o.o.<br/><b>Miasto</b>: Bydgoszcz<br/><b>Lokacja</b>: Filharmonia Pomorska w Bydgoszczy<br/><b>Czas</b>: 01.12.2021 , g. 19:00 (środa)";"Anna Dąbrowska - Pierwsza Dama Polskiego Popu.<br/><br/>Laureatka Fryderyka 2017 w kategorii Album Roku Muzyka Pop.<br/>Wokalistka, kompozytorka, autorka tekstów, producentka.<br/><br/>Dotychczas nagrała 7 płyt, z których każda uzyskał status co najmniej Platynowej:<br/>„Samotność po zmierzchu” 2004<br/>„Kilka historii na ten sam temat” 2006<br/>„W spodniach czy w sukience?” 2008<br/>„Ania Movie” 2010<br/>„Bawię się świetnie” 2012<br/>„Dla naiwnych marzycieli” 2016<br/>„The Best Of” 2017<br/><br/>Łącznie sprzedała ponad 500 000 płyt.<br/>Jest laureatką 9 Fryderyków, a także wielu innych nagród branżowych.<br/><br/>W 2019 roku Anna Dąbrowska otrzymała honorowy tytuł Ambasadora Województwa Lubelskiego.<br/><br/>Zdjęcie: Marcin Kempski";koncerty;ANIA DĄBROWSKA;null;null;104;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/550/o/adawska-jl-900x600.jpg;ANIA DĄBROWSKA;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
105;1;ritmo afinado;Koncerty;61.80;5;30.9;0;null;null;null;null;event-105;null;null;Klub Blue Note;0000000000105;00000000105;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Klub Blue Note<br/><b>Miasto</b>: Poznań<br/><b>Lokacja</b>: Blue Note Jazz Club Poznań<br/><b>Czas</b>: 01.12.2021 , g. 19:00 (środa)";"Zespół zaprezentuje włoską muzykę w unikatowej aranżacji bossa nova i jazz. Repertuar to zarówno znane włoskie przeboje (np. „Che Sara’” czy „Parole Parole”), jak również bardzo subtelne, ale pełne rytmu mniej znane piosenki m.in. Sergio Cammariere, a także własne kompozycje.<br/><br/>Ten wyjątkowy włosko-polsko-latynoamerykański projekt wprowadzi Was w klimat łagodnych, przyjemnych dźwięków i barw muzycznych. Będzie to nastrojowa mieszanka nacechowana intelektem i zmysłowością.<br/><br/>Francesco Chiarini – lider zespołu, włoski kompozytor, gitarzysta i wokalista: „Jestem przekonany, że bycie muzykiem – twórca i wykonawcą to coś więcej niż tylko zawód. To umiejętność wzbudzania emocji u słuchaczy, wykorzystując do to tego własne uczucia i pasję do muzyki. Na nasze koncerty przychodzą ci, którzy lubią włoskie przeboje, ale jednocześnie szukają czegoś więcej niż tylko gotowy lekkostrawny produkt.”<br/><br/>Na jazzowym albumie Sea of Istria zespół ritmo afinado prezentuje ciepłe południowe rytmy, zarówno w wersji instrumentalnej, jak i zbliżonej do poezji śpiewanej. Francesco tak mówi o płycie: Morze Istrii jest miejscem, gdzie odnajduję swoją inspirację i spokój, to niejako moje sekretne źródło marzeń do ładowania baterii, którymi teraz chciałbym się podzielić ze światem.<br/><br/>bilety:<br/>60 zł - pierwsza tura<br/>70 zł - druga tura";koncerty;ritmo afinado;null;null;105;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/637/o/plakat-ritmo-grudzien.jpg;ritmo afinado;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
106;1;Koncert Chopinowski w Sali Koncertowej Fryderyk;Koncerty;64.00;5;32;0;null;null;null;null;event-106;null;null;Agencja Koncertowa PRESTO 2 Marcin Sokołowski;0000000000106;00000000106;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Agencja Koncertowa PRESTO 2 Marcin Sokołowski<br/><b>Miasto</b>: Warszawa<br/><b>Lokacja</b>: Fryderyk Concert Hall w Warszawie<br/><b>Czas</b>: 01.12.2021 , g. 19:00 (środa)";"Sala Koncertowa „Fryderyk” to miejsce kameralnych spotkań z muzyką Fryderyka Chopina, w stylu XIX-wiecznych spotkań salonowych. Tu, w sercu warszawskiego Starego Miasta spędzicie niezapomniany czas w jednej z najpiękniejszych sal koncertowych. Wspaniały fortepian Steinway, kryształowe żyrandole, lustra, piękne sztukaterie i atmosfera niewymuszonej elegancji oraz występy znakomitych pianistów sprawią, że będziecie chcieli tu wrócić. Nie bez przyczyny Sala Koncertowa Fryderyk jako jedyne miejsce koncertów chopinowskich znalazła się w ofercie „ Warszawa Luksusowa” Warszawskiej Organizacji Turystycznej. Sala Koncertowa Fryderyk znajduje się w centrum Starego Miasta Warszawy. Mieści się w XIX - wiecznej kamienicy przy ul. Podwale 15. Nieopodal Sali Koncertowej Fryderyk znajduje się restauracja Honoratka, w której Fryderyk Chopin jadał obiady, a z drugiej strony Pałac Młodziejowskich, który był miejscem jego pierwszego publicznego koncertu.Na tej ulicy mieszkała siostra Fryderyka Chopina, Ludwika i tu przechowywała jego serce. Koncerty wykonują pianiści, których nazwiska znane są w Europie i na świecie. Profesorowie Uniwersytetu Muzycznego w Warszawie i zwycięzcy międzynarodowych konkursów fortepianowych. Absolwenci Juillard School w Nowym Yorku, Conservatoire de Paris, czy Royal Academy of Music w Londynie: Joanna Ławrynowicz, Anna Kubicz, Maciej Poliszewski, Maria Korecka-Soszkowska czy Robert Skiera. Koncerty chopinowskie w Sali Koncertowej Fryderyk odbywają się codziennie o godz. 19.00.  W przerwie częstujemy lamką wina. Zanurz się w dźwiękach fortepianu, pozwól ponieść się pięknej muzyce w wytwornym wnętrzu. Wnętrze Sali Koncertowej Fryderyk w Warszawie Sala Koncertowa Fryderyk powstała dzięki inspiracji wielkim twórcą muzyki klasycznej oraz epoki, w której żył i tworzył. Stąd inspirowane XIX wiekiem luksusowe wnętrze. Charakterystyczne gipsowe sztukaterie, kryształowe lustra i żyrandole, stylowe dekoracje XIX europejskich designerów powodują, że sala koncertowa z muzyką Fryderyka Chopina ma niepowtarzalną atmosferę. Pomimo tak wyjątkowego wnętrza dresscode uczestników jest dowolny. Koncerty Chopinowskie w Warszawie Każdy fan koncertów muzyki klasycznej powinien chociaż raz odwiedzić to wyjątkowe miejsce. To tutaj prezentowana jest muzyka Fryderyka Chopina na żywo w Warszawie. Wykonują ją zdolni muzycy tacy jak między innymi Anna Kubicz, Maciej Poliszewski, Maria Korecka – Soszkowska czy Robert Skiera oraz najlepsi muzycy, profesorzy Uniwersytetu Muzycznego imienia Fryderyka Chopina, muzycy, którzy ukończyli najbardziej prestiżowe uczelnie świata, np. Julliard School w Nowym Jorku, Conservatoire de Paris, czy Royal Academy of Music w Londynie, a także laureaci i zwycięzcy prestiżowych konkursów Koncerty Chopinowskie Warszawa to niepowtarzalna okazja do przypomnienia sobie twórczości tego wspaniałego artysty. Koncerty z muzyką Fryderyka Chopina odbywają się codziennie o godzinie 19:00.";koncerty;Koncert Chopinowski w Sali Koncertowej Fryderyk;null;null;106;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/1191/o/impreza-numerowana.png;Koncert Chopinowski w Sali Koncertowej Fryderyk;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
107;1;MARCIN BŁAŻEWICZ IN MEMORIAM. Koncert symfoniczny;Koncerty;16.00;5;8;0;null;null;null;null;event-107;null;null;Uniwersytet Muzyczny Fryderyka Chopina;0000000000107;00000000107;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Uniwersytet Muzyczny Fryderyka Chopina<br/><b>Miasto</b>: Warszawa<br/><b>Lokacja</b>: Uniwersytet Muzyczny Fryderyka Chopina<br/><b>Czas</b>: 01.12.2021 , g. 19:00 (środa)";"Środa na Okólniku<br/><br/>Leszek Lorent perkusja<br/>Orkiestra Symfoniczna UMFC<br/>Monika Wolińska dyrygent<br/><br/>W programie utwory Marcina Błażewicza:<br/>Et tua res agitur na 2 trąbki, perkusję i orkiestrę smyczkową<br/>Symfonia Doświadczenie śmierci<br/>Siergiej Rachmaninow – Wyspa umarłych, op.29<br/>Camille Saint-Saëns – Bacchanale z opery Samson i Dalila<br/><br/>Opieka artystyczna:<br/>dr hab. Ignacy Zalewski<br/>dr hab. Monika Wolińska<br/><br/>Sala Koncertowa<br/>Obowiązują bilety";koncerty;MARCIN BŁAŻEWICZ IN MEMORIAM. Koncert symfoniczny;null;null;107;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/636/o/2021-12-01-blazewicz-bilety24-baner.jpg;MARCIN BŁAŻEWICZ IN MEMORIAM. Koncert symfoniczny;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
108;1;KONCERT 7. - KONTEKST SZYMAŃSKI 6. Festiwal muzyczny “TRZY-CZTE-RY Konteksty. Kontrasty. Konfrontacje.;Koncerty;30.00;5;15;0;null;null;null;null;event-108;null;null;Polskie Radio SA;0000000000108;00000000108;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Polskie Radio SA<br/><b>Miasto</b>: Warszawa<br/><b>Lokacja</b>: Studio Koncertowe Polskiego Radia im.Witolda Lutosławskiego<br/><b>Czas</b>: 02.12.2021 , g. 19:00 (czwartek)";"02.12.2021, godz. 19:00<br/>Studio Koncertowe Polskiego Radia im. W. Lutosławskiego w Warszawie<br/><br/>PROGRAM:<br/>Paweł Szymański - Une suite de pièces de clavecin par Mr Szymański<br/>Singletrack<br/>Trop<br/>Dwie etiudy<br/>Preludium i fuga<br/><br/>WYKONAWCY:<br/>Małgorzata Sarbak - klawesyn<br/>Ryszard Alzin - fortepian<br/>Maciej Piszek - fortepian<br/>Radosław Kurek - fortepian<br/>Bartosz Bednarczyk – fortepian<br/><br/>Po koncercie zapraszamy na panel dyskusyjny z udziałem artystów.<br/><br/>Bilety: 30 zł<br/><br/>www.festiwaltrzycztery.pl<br/><br/>6. Festiwal muzyczny TRZY-CZTE-RY. Konteksty. Kontrasty. Konfrontacje. organizowany jest przez Fundację Przypływ Kultury we współpracy z Programem 2 Polskiego Radia.<br/>Dofinansowano ze środków Ministra Kultury, Dziedzictwa Narodowego i Sportu pochodzących z Funduszu Promocji Kultury w ramach programu „Muzyka”, realizowanego przez Narodowy Instytut Muzyki i Tańca. Projekt współfinansuje Stowarzyszenie Autorów ZAIKS oraz Związek Artystów Wykonawców STOART.<br/>Patronat medialny: Polskie Centrum Informacji Muzycznej POLMIC, Magazyn Presto.<br/>ORGANIZATOR: Fundacja Przypływ Kultury<br/>WSPÓŁORGANIZATOR: Program 2 Polskiego Radia";koncerty;KONCERT 7. - KONTEKST SZYMAŃSKI 6. Festiwal muzyczny “TRZY-CZTE-RY Konteksty. Kontrasty. Konfrontacje.”;null;null;108;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/682/o/logo-21-01-002.png;KONCERT 7. - KONTEKST SZYMAŃSKI 6. Festiwal muzyczny “TRZY-CZTE-RY Konteksty. Kontrasty. Konfrontacje.;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
109;1;Koncert Chopinowski w Sali Koncertowej Fryderyk;Koncerty;64.00;5;32;0;null;null;null;null;event-109;null;null;Agencja Koncertowa PRESTO 2 Marcin Sokołowski;0000000000109;00000000109;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Agencja Koncertowa PRESTO 2 Marcin Sokołowski<br/><b>Miasto</b>: Warszawa<br/><b>Lokacja</b>: Fryderyk Concert Hall w Warszawie<br/><b>Czas</b>: 02.12.2021 , g. 19:00 (czwartek)";"Sala Koncertowa „Fryderyk” to miejsce kameralnych spotkań z muzyką Fryderyka Chopina, w stylu XIX-wiecznych spotkań salonowych. Tu, w sercu warszawskiego Starego Miasta spędzicie niezapomniany czas w jednej z najpiękniejszych sal koncertowych. Wspaniały fortepian Steinway, kryształowe żyrandole, lustra, piękne sztukaterie i atmosfera niewymuszonej elegancji oraz występy znakomitych pianistów sprawią, że będziecie chcieli tu wrócić. Nie bez przyczyny Sala Koncertowa Fryderyk jako jedyne miejsce koncertów chopinowskich znalazła się w ofercie „ Warszawa Luksusowa” Warszawskiej Organizacji Turystycznej. Sala Koncertowa Fryderyk znajduje się w centrum Starego Miasta Warszawy. Mieści się w XIX - wiecznej kamienicy przy ul. Podwale 15. Nieopodal Sali Koncertowej Fryderyk znajduje się restauracja Honoratka, w której Fryderyk Chopin jadał obiady, a z drugiej strony Pałac Młodziejowskich, który był miejscem jego pierwszego publicznego koncertu.Na tej ulicy mieszkała siostra Fryderyka Chopina, Ludwika i tu przechowywała jego serce. Koncerty wykonują pianiści, których nazwiska znane są w Europie i na świecie. Profesorowie Uniwersytetu Muzycznego w Warszawie i zwycięzcy międzynarodowych konkursów fortepianowych. Absolwenci Juillard School w Nowym Yorku, Conservatoire de Paris, czy Royal Academy of Music w Londynie: Joanna Ławrynowicz, Anna Kubicz, Maciej Poliszewski, Maria Korecka-Soszkowska czy Robert Skiera. Koncerty chopinowskie w Sali Koncertowej Fryderyk odbywają się codziennie o godz. 19.00.  W przerwie częstujemy lamką wina. Zanurz się w dźwiękach fortepianu, pozwól ponieść się pięknej muzyce w wytwornym wnętrzu. Wnętrze Sali Koncertowej Fryderyk w Warszawie Sala Koncertowa Fryderyk powstała dzięki inspiracji wielkim twórcą muzyki klasycznej oraz epoki, w której żył i tworzył. Stąd inspirowane XIX wiekiem luksusowe wnętrze. Charakterystyczne gipsowe sztukaterie, kryształowe lustra i żyrandole, stylowe dekoracje XIX europejskich designerów powodują, że sala koncertowa z muzyką Fryderyka Chopina ma niepowtarzalną atmosferę. Pomimo tak wyjątkowego wnętrza dresscode uczestników jest dowolny. Koncerty Chopinowskie w Warszawie Każdy fan koncertów muzyki klasycznej powinien chociaż raz odwiedzić to wyjątkowe miejsce. To tutaj prezentowana jest muzyka Fryderyka Chopina na żywo w Warszawie. Wykonują ją zdolni muzycy tacy jak między innymi Anna Kubicz, Maciej Poliszewski, Maria Korecka – Soszkowska czy Robert Skiera oraz najlepsi muzycy, profesorzy Uniwersytetu Muzycznego imienia Fryderyka Chopina, muzycy, którzy ukończyli najbardziej prestiżowe uczelnie świata, np. Julliard School w Nowym Jorku, Conservatoire de Paris, czy Royal Academy of Music w Londynie, a także laureaci i zwycięzcy prestiżowych konkursów Koncerty Chopinowskie Warszawa to niepowtarzalna okazja do przypomnienia sobie twórczości tego wspaniałego artysty. Koncerty z muzyką Fryderyka Chopina odbywają się codziennie o godzinie 19:00.";koncerty;Koncert Chopinowski w Sali Koncertowej Fryderyk;null;null;109;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/1191/o/impreza-numerowana.png;Koncert Chopinowski w Sali Koncertowej Fryderyk;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
110;1;NOSPR  Domingo Hindoyan  Piotr Pławner  Ivan Monighetti  Klaudiusz Baran  S1;Koncerty;15.00;5;7.5;0;null;null;null;null;event-110;null;null;Narodowa Orkiestra Symfoniczna Polskiego Radia z siedzibą w Kato;0000000000110;00000000110;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Narodowa Orkiestra Symfoniczna Polskiego Radia z siedzibą w Katowicach<br/><b>Miasto</b>: Katowice<br/><b>Lokacja</b>: NOSPR w Katowicach<br/><b>Czas</b>: 02.12.2021 , g. 19:30 (czwartek)";"Program<br/>Sofija Gubajdulina<br/>Koncert potrójny na skrzypce, wiolonczelę, bajan i orkiestrę<br/>Ludwig van Beethoven<br/>V Symfonia c-moll op. 67<br/><br/>Dyrygent<br/>Domingo Hindoyan<br/><br/>Wykonawcy<br/>NOSPR<br/>Piotr Pławner – skrzypce<br/>Ivan Monighetti – wiolonczela<br/>Klaudiusz Baran – akordeon<br/><br/>Koncert potrójny Gubajduliny to owoc wieloletniej przyjaźni między kompozytorką a Elsbeth Moser, popularyzatorką gry na bajanie, rosyjskim akordeonie, którego nazwa nawiązuje do postaci legendarnego śpiewaka wędrownego, Bojana. Zafascynowana Beethovena Moser poprosiła przyjaciółkę o napisanie dzieła, w którym partia instrumentu klawiszowego powierzona zostanie bajanowi, co miałoby w naturalny sposób przyczynić się do rozwoju formy. Okoliczności prawykonania z pewnością sprzyjały recepcji dzieła bardziej niż te, w których wybrzmiewała po raz pierwszy Beethovena. Gdy po czterech latach zmagań kompozytora z muzyczną materią doszło do premiery, znużona zimnem, ciągnącym się w nieskończoność programem i marnymi wykonaniami publiczność przyjęła to rewolucyjne dzieło znacznie chłodniej, niż odbiera je dziś, zgromadzona w salach koncertowych czy klubach nocnych, gdzie motyw losu odbija się od ścian podbity elektronicznym basem.";koncerty;NOSPR / Domingo Hindoyan / Piotr Pławner / Ivan Monighetti / Klaudiusz Baran / S1;null;null;110;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/568/o/02122021.jpg;NOSPR  Domingo Hindoyan  Piotr Pławner  Ivan Monighetti  Klaudiusz Baran  S1;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
